Timestamp,SM_VWCFinal1_140_m3_m3_,SM_VWCFinal_125_m3_m3_,SM_VWCFinal_105_m3_m3_,SM_VWCFinal_85_m3_m3_,SM_VWCFinal_65_m3_m3_,SM_VWCFinal_50_m3_m3_,SM_VWCFinal_45_m3_m3_,SM_VWCFinal_25_m3_m3_,SM_VWCFinal_15_m3_m3_,Irrigation_mm,Precipitation_mm,Total_Water_mm,Gap_hours,Elapsed_hours,SM_VWCFinal_15_m3_m3__smoothed,SM_VWCFinal_15_m3_m3__d1,SM_VWCFinal_15_m3_m3__d2,SM_VWCFinal_25_m3_m3__smoothed,SM_VWCFinal_25_m3_m3__d1,SM_VWCFinal_25_m3_m3__d2,SM_VWCFinal_45_m3_m3__smoothed,SM_VWCFinal_45_m3_m3__d1,SM_VWCFinal_45_m3_m3__d2,SM_VWCFinal_50_m3_m3__smoothed,SM_VWCFinal_50_m3_m3__d1,SM_VWCFinal_50_m3_m3__d2,SM_VWCFinal_65_m3_m3__smoothed,SM_VWCFinal_65_m3_m3__d1,SM_VWCFinal_65_m3_m3__d2,SM_VWCFinal_85_m3_m3__smoothed,SM_VWCFinal_85_m3_m3__d1,SM_VWCFinal_85_m3_m3__d2,SM_VWCFinal_105_m3_m3__smoothed,SM_VWCFinal_105_m3_m3__d1,SM_VWCFinal_105_m3_m3__d2,SM_VWCFinal_125_m3_m3__smoothed,SM_VWCFinal_125_m3_m3__d1,SM_VWCFinal_125_m3_m3__d2,SM_VWCFinal1_140_m3_m3__smoothed,SM_VWCFinal1_140_m3_m3__d1,SM_VWCFinal1_140_m3_m3__d2
2025-12-15 22:00:00.001,0.360881,0.368208,0.335679,0.305744,0.283797,0.288968,0.286869,0.27545,0.27981,0.0,0.0,0.0,0.9999975,9.999997777777777,0.2798997142857145,0.000510786292829607,4.035537668259576e-06,0.27520242857142874,0.00017719051351225423,8.76547294282741e-05,0.2868781904761907,-0.0001352858932744394,2.1523811944718447e-05,0.2889091904761907,-8.480972470309434e-05,4.9000025529496396e-05,0.2836374761904764,-0.00018730974384015275,-4.4053684160124556e-07,0.3054754285714288,-1.7119115268054985e-05,-1.2023712612494775e-05,0.335778523809524,0.00010997635348269919,-3.8642776594337076e-05,0.3679423809523812,-4.5928795208954876e-05,3.694065497047381e-05,0.36107223809523836,-8.242864458365973e-05,-2.1071396726254616e-05
2025-12-15 23:00:00.001,0.36104,0.36777,0.335869,0.305434,0.283328,0.2887,0.286873,0.275523,0.280562,0.0,0.0,0.0,1.0,10.999997777777777,0.2804344761904764,0.0004924281749946469,-4.0416967037908966e-05,0.27545328571428596,0.00024111883213356888,-7.14286741731241e-06,0.2867468571428574,-9.449997974547708e-05,5.6726256579408584e-05,0.28886233333333355,-2.045241241066531e-05,3.235723344620186e-05,0.283444523809524,-9.954770388551082e-05,9.070239828435432e-05,0.30547680952380973,-2.6547538932053527e-05,-4.517849757276233e-05,0.33587828571428596,2.388107670947548e-05,-0.0001112381049129098,0.36796300000000026,-2.3261796822271474e-05,1.4190675861734003e-05,0.3609778571428574,-8.742849994733404e-05,2.7869086539485762e-05
2025-12-16 00:00:00.008,0.360908,0.367843,0.335919,0.305318,0.283308,0.288948,0.286586,0.275457,0.280938,0.0,0.0,0.0,1.0000019444444446,11.999999722222222,0.28088457142857165,0.00042995219438074495,-8.492823130650543e-05,0.27568466666666686,0.00016290448840050598,-4.502352880281743e-05,0.2866891904761907,-2.183320782428444e-05,6.035708258604532e-05,0.2888682857142859,-2.0095319338719886e-05,-8.50003326051881e-06,0.28343838095238116,-5.904759470931609e-06,8.016664375686516e-05,0.3054223333333336,-0.00010747633728885875,-2.4476107668509837e-05,0.33582628571428597,-0.00011250017041719573,-0.00010283333981496273,0.36789585714285744,-1.7547448856014558e-05,5.2119152830656815e-05,0.3608973809523812,-2.6690289491010377e-05,4.273799877971791e-05
2025-12-16 01:00:00.003,0.360919,0.36801,0.335729,0.305395,0.283576,0.28889,0.28666,0.275969,0.281276,0.0,0.0,0.0,0.9999986111111111,12.999998333333332,0.28129438095238113,0.0003225718148815171,-8.685718342996959e-05,0.27577909523809546,0.0001510715282441455,1.5976314983355964e-05,0.2867031904761907,2.6214301021842967e-05,7.319039518698619e-05,0.288822142857143,-3.745242460653775e-05,-3.103564964613048e-05,0.2834327142857145,6.0785718005884615e-05,4.0202472344735827e-05,0.30526185714285736,-7.550014421650597e-05,4.9023930168950674e-05,0.335653285714286,-0.00018178588370065807,-1.64166627991433e-05,0.36792790476190507,8.09762284292026e-05,3.8833380021647227e-05,0.36092447619047646,-1.952358644141672e-06,6.452298116747324e-06
2025-12-16 02:00:00.001,0.360854,0.368002,0.335396,0.305143,0.283557,0.288786,0.2868,0.275923,0.281396,0.0,0.0,0.0,0.9999994444444444,13.999997777777777,0.2815297142857145,0.0002562380306153633,1.9821183896740255e-05,0.2759868095238097,0.00019485713365099966,-3.2976343022534684e-06,0.28674161904761925,0.00012454748213974742,7.164284230327531e-05,0.28879338095238116,-8.21665810814276e-05,-1.7107103743337557e-05,0.28355995238095255,7.450006290021793e-05,-3.471424082826959e-05,0.30527133333333356,-9.42854386243308e-06,9.369173489000975e-06,0.3354627142857145,-0.00014533337597891216,7.505960149488789e-05,0.3680578095238098,6.011913619383136e-05,-6.069045702871592e-05,0.36089347619047646,-1.3785736279775529e-05,-1.0178604915727406e-05
2025-12-16 03:00:00.004,0.360935,0.368134,0.335167,0.305248,0.283553,0.288599,0.286966,0.276125,0.282048,0.0,0.0,0.0,1.0000008333333334,14.999998611111112,0.28180685714285736,0.0003622144275005068,7.12738663293148e-05,0.27616880952380973,0.0001444761279366935,-3.0880911316156316e-05,0.28695228571428594,0.00016949993138914987,-2.773798900495544e-06,0.2886578095238097,-7.166656015880624e-05,3.916666893681119e-05,0.2835817142857145,-8.642907817463241e-06,-4.819046196264758e-05,0.30524300000000026,-5.676195214290858e-05,-1.7690469226194543e-05,0.3353626190476193,-3.166655261904738e-05,7.267854485113719e-05,0.36804814285714316,-4.040481313496991e-05,-9.333335243220837e-05,0.360896904761905,-2.2309566706374406e-05,-1.3166673384596028e-05
2025-12-16 04:00:00.001,0.360877,0.367975,0.335512,0.305295,0.283592,0.288665,0.286974,0.276373,0.281982,0.0,0.0,0.0,0.9999991666666667,15.999997777777777,0.28225414285714306,0.0003987858789487042,-8.309851971091215e-06,0.27627576190476205,0.00013309524601856637,7.607010286761796e-06,0.2870806190476193,0.00011900004342599302,-4.3952396906300044e-05,0.28865004761904783,-3.833338763248317e-06,5.732129860996266e-05,0.28354266666666683,-2.188097753311191e-05,1.2297573452594073e-05,0.3051578095238098,-4.480958112440536e-05,8.738213647056596e-06,0.3353993809523812,2.385035052787643e-08,1.7190377364685327e-05,0.3679770000000003,-0.00012654759263894255,-4.223810459178162e-05,0.3608488571428574,-4.011906757281358e-05,-2.333313341690979e-06
2025-12-16 05:00:00.002,0.360807,0.367789,0.335493,0.305066,0.283479,0.288607,0.287358,0.276373,0.282614,0.0,0.0,0.0,1.000000277777778,16.999998055555555,0.2826044285714288,0.0003455946284385558,-4.8523980084741225e-05,0.2764350000000002,0.00015969018647946087,2.5166667305627323e-05,0.28719028571428595,8.159517654462989e-05,-4.813095164188444e-05,0.288650142857143,4.2975981855986056e-05,3.973800609513603e-05,0.2835379523809526,1.595228900166945e-05,6.130910808653391e-06,0.3051533809523812,-3.928553684595659e-05,-1.555939754840993e-05,0.3353626666666669,2.7141603377578427e-06,5.785579018174708e-06,0.3677950476190479,-0.00012488090128676133,6.641656122544623e-05,0.3608166666666669,-2.6976157701891212e-05,2.0476210000044543e-05
2025-12-16 06:00:00.014,0.360729,0.36775,0.335415,0.305004,0.283549,0.28884,0.287145,0.276609,0.283227,0.0,0.0,0.0,1.0000033333333334,18.000001388888887,0.28294533333333355,0.0003017377720758996,-9.917832627882345e-05,0.27659514285714304,0.00018342866278114878,1.0214524736838854e-05,0.28724380952380973,2.2737900787550558e-05,-4.6964174730617704e-05,0.2887360000000002,7.564277371180372e-05,2.130929069216625e-06,0.2835745714285716,-9.619327513255005e-06,-4.334533111099525e-05,0.3050792380952383,-7.592856125138159e-05,2.8334080589435838e-06,0.33540480952380974,1.1595048194812385e-05,-4.011939331685811e-06,0.36772723809523833,6.286165343788452e-06,8.046400726689185e-05,0.360794904761905,8.334711838475783e-07,1.6083265408303786e-05
2025-12-16 07:00:00.004,0.360838,0.367541,0.335066,0.305143,0.283553,0.288669,0.287292,0.276733,0.282913,0.0,0.0,0.0,0.9999972222222222,18.99999861111111,0.283207904761905,0.00014723859693285823,-0.00012740488122226808,0.2768018571428573,0.00018011940691914363,2.5832593839171487e-06,0.2872357619047621,-1.2333344365095256e-05,-1.654761723007913e-06,0.28880142857142876,4.7238214391898126e-05,-3.97142668159284e-05,0.28351871428571446,-7.07381800663931e-05,-6.246421970238391e-05,0.30500152380952406,-3.3619201640716634e-05,5.1690526974744726e-05,0.3353858571428574,-5.309562976313353e-06,6.916710710946209e-06,0.36780761904761927,3.604777764606992e-05,1.685694727489772e-05,0.3608183333333336,5.1905253705131216e-06,6.952302410604463e-06
2025-12-16 08:00:00.002,0.360873,0.368099,0.335652,0.304961,0.283553,0.288929,0.287199,0.277048,0.283475,0.0,0.0,0.0,0.9999994444444444,19.999998055555555,0.2832398095238097,4.69285547354259e-05,-5.571460178021417e-05,0.27695538095238115,0.00018859519912714506,1.055934024399447e-05,0.28721914285714306,1.9428531375709213e-05,2.4416669700742342e-05,0.2888304761904764,-3.7856778042355543e-06,-3.167863938351615e-05,0.28343309523809546,-0.00013454756468261886,-2.4226155677764226e-05,0.30501200000000017,2.7452362089952498e-05,1.8726286612488557e-05,0.3353941904761907,2.5428552433870433e-05,-8.702364427814513e-06,0.36779933333333364,3.999994634926174e-05,1.6583231562093424e-05,0.36080528571428594,1.4738064365110715e-05,3.916628751582875e-06
